,frame,steering,throttle,brake,speed,position,rotation
2985,IMG/center_2017_03_21_08_21_38_368.jpg,0.04035433,0.9590139000000001,0.0,59.90915,1363.684:1128.42:15.94561,355.5921:175.5195:1.847583
2986,IMG/center_2017_03_21_08_21_38_437.jpg,0.0,0.9590139000000001,0.0,60.3483,1363.819:1126.274:16.02898,355.7025:177.8494:1.235343
2987,IMG/center_2017_03_21_08_21_38_508.jpg,0.0,0.9590139000000001,0.0,60.66356999999999,1363.878:1124.652:16.08878,355.8554:179.2639:0.7436356
2988,IMG/center_2017_03_21_08_21_38_575.jpg,0.0,0.9590139000000001,0.0,60.96143000000001,1363.904:1123.021:16.14324,356.0962:180.4557:0.2979623
2989,IMG/center_2017_03_21_08_21_38_645.jpg,0.0,0.9590139000000001,0.0,61.384119999999996,1363.895:1120.833:16.20363,356.5106:181.7772:359.7602
2990,IMG/center_2017_03_21_08_21_38_713.jpg,0.0,0.9590139000000001,0.0,61.68391999999999,1363.86:1119.183:16.2372,356.8636:182.5974:359.4308
2991,IMG/center_2017_03_21_08_21_38_780.jpg,0.0,0.9590139000000001,0.0,62.021530000000006,1363.781:1116.974:16.26142,357.5077:183.5726:358.9603
2992,IMG/center_2017_03_21_08_21_38_849.jpg,0.0,0.9590139000000001,0.0,62.2559,1363.697:1115.308:16.26394,358.0211:184.1368:358.923
2993,IMG/center_2017_03_21_08_21_38_919.jpg,0.0,0.9590139000000001,0.0,62.81326,1363.56:1113.075:16.24675,358.622:184.6863:359.016
2994,IMG/center_2017_03_21_08_21_38_986.jpg,0.0,0.9590139000000001,0.0,63.26104,1363.442:1111.387:16.22111,358.9243:185.0422:359.0395
2995,IMG/center_2017_03_21_08_21_39_055.jpg,0.0,0.9590139000000001,0.0,63.72144,1363.312:1109.688:16.18637,359.1569:185.3683:359.0208
2996,IMG/center_2017_03_21_08_21_39_125.jpg,0.0,0.9590139000000001,0.0,64.28904,1363.12:1107.406:16.12867,359.3799:185.7657:358.9131
2997,IMG/center_2017_03_21_08_21_39_194.jpg,0.0,0.9590139000000001,0.0,64.69363,1362.963:1105.682:16.07865,359.5292:186.0123:358.7723
2998,IMG/center_2017_03_21_08_21_39_263.jpg,0.0,0.9590139000000001,0.0,65.19129000000001,1362.74:1103.37:16.0039,359.7589:186.2687:358.5671
2999,IMG/center_2017_03_21_08_21_39_332.jpg,0.0,0.9590139000000001,0.0,65.57598,1362.562:1101.626:15.94102,359.9875:186.4077:358.482
3000,IMG/center_2017_03_21_08_21_39_400.jpg,0.0,0.9590139000000001,0.0,66.10865,1362.315:1099.284:15.8461,0.286175:186.5583:358.4288
3001,IMG/center_2017_03_21_08_21_39_467.jpg,0.0,0.9590139000000001,0.0,66.51471,1362.123:1097.517:15.7667,0.4884351:186.66:358.4185
3002,IMG/center_2017_03_21_08_21_39_534.jpg,0.0,0.9590139000000001,0.0,66.93254,1361.925:1095.739:15.68111,0.6497744:186.752:358.38
3003,IMG/center_2017_03_21_08_21_39_606.jpg,0.0,0.9590139000000001,0.0,67.51659000000001,1361.653:1093.351:15.5613,0.7233394:186.864:358.2396
3004,IMG/center_2017_03_21_08_21_39_679.jpg,0.0,0.9590139000000001,0.0,68.07623000000001,1361.371:1090.942:15.44401,0.5257305:186.9528:358.0997
3005,IMG/center_2017_03_21_08_21_39_752.jpg,0.0,0.9590139000000001,0.0,68.45545,1361.153:1089.124:15.36312,0.3134359:187.0081:358.0429
3006,IMG/center_2017_03_21_08_21_39_823.jpg,0.0,0.9590139000000001,0.0,68.94521999999999,1360.857:1086.684:15.26522,0.120256:187.0639:358.072
3007,IMG/center_2017_03_21_08_21_39_890.jpg,0.0,0.9590139000000001,0.0,69.33313000000001,1360.63:1084.843:15.19832,359.9887:187.1018:358.1395
3008,IMG/center_2017_03_21_08_21_39_957.jpg,0.0,0.8959388,0.0,69.80656,1360.323:1082.371:15.12143,359.5661:187.149:358.231
3009,IMG/center_2017_03_21_08_21_40_026.jpg,0.0,0.2488333,0.0,70.04316999999999,1360.088:1080.508:15.078,359.1326:187.1812:358.3006
3010,IMG/center_2017_03_21_08_21_40_097.jpg,0.0,0.0,0.0,69.543,1359.774:1078.033:15.03922,358.818:187.2123:358.3941
3011,IMG/center_2017_03_21_08_21_40_166.jpg,0.0,0.0,0.0,69.14511,1359.539:1076.19:15.01895,358.7964:187.2264:358.4449
3012,IMG/center_2017_03_21_08_21_40_239.jpg,0.02561042,0.0,0.0,68.61033,1359.226:1073.749:14.99682,358.7519:187.2468:358.4876
3013,IMG/center_2017_03_21_08_21_40_312.jpg,0.1547714,0.0,0.07540495,68.18802,1358.985:1071.932:14.98527,358.5599:187.4602:358.6028
3014,IMG/center_2017_03_21_08_21_40_384.jpg,0.3576876,0.0,0.9023097,65.74242,1358.63:1069.576:14.98531,358.2102:188.6376:358.8741
3015,IMG/center_2017_03_21_08_21_40_447.jpg,0.2433062,0.0,0.9422858000000001,64.07566,1358.313:1067.871:15.00151,357.872:190.3767:358.993
3016,IMG/center_2017_03_21_08_21_40_525.jpg,0.08098041,0.0,0.666626,62.06435,1357.832:1065.677:15.04326,357.5423:192.6822:358.6132
3017,IMG/center_2017_03_21_08_21_40_585.jpg,0.0,0.0,0.666626,60.70848,1357.439:1064.084:15.08126,357.5118:194.1798:358.1889
3018,IMG/center_2017_03_21_08_21_40_661.jpg,0.0,0.0,0.4908505999999999,59.10204,1356.882:1062.024:15.12756,357.661:195.8368:357.7126
3019,IMG/center_2017_03_21_08_21_40_746.jpg,0.0,0.0,0.6626396,57.51603000000001,1356.297:1060.03:15.16367,357.7562:197.2052:357.406
3020,IMG/center_2017_03_21_08_21_40_814.jpg,0.0,0.0,0.7105885000000001,56.2615,1355.845:1058.578:15.18715,357.664:198.0683:357.2452
3021,IMG/center_2017_03_21_08_21_40_885.jpg,-0.05324185,0.0,0.7305579000000001,54.486880000000006,1355.232:1056.703:15.22187,357.3798:198.9949:357.0739
3022,IMG/center_2017_03_21_08_21_40_954.jpg,-0.32263059999999993,0.0,0.315075,53.03315,1354.779:1055.34:15.25512,357.1211:199.1708:356.8484
3023,IMG/center_2017_03_21_08_21_41_027.jpg,-0.28571729999999995,0.0,0.1433233,51.06109,1354.228:1053.572:15.31111,356.7424:198.0961:356.45
3024,IMG/center_2017_03_21_08_21_41_103.jpg,-0.1602691,0.0,0.0,49.294270000000004,1353.74:1051.858:15.37917,356.3569:196.4623:356.4676
3025,IMG/center_2017_03_21_08_21_41_165.jpg,-0.05324185,0.0,0.0,48.88038,1353.406:1050.587:15.43761,355.9825:195.1545:356.6126
3026,IMG/center_2017_03_21_08_21_41_234.jpg,0.0,0.0,0.0,48.54955,1353.09:1049.321:15.50128,355.6383:194.0698:356.8527
3027,IMG/center_2017_03_21_08_21_41_303.jpg,0.0,0.0,0.0,48.07223,1352.694:1047.644:15.59149,355.3077:192.9522:357.1166
3028,IMG/center_2017_03_21_08_21_41_372.jpg,0.0,0.0,0.0,47.71689,1352.412:1046.394:15.66205,355.1099:192.3051:357.2416
3029,IMG/center_2017_03_21_08_21_41_443.jpg,0.06616511,0.0,0.0,47.232440000000004,1352.048:1044.74:15.75925,354.8683:191.8042:357.3924
3030,IMG/center_2017_03_21_08_21_41_510.jpg,0.0,0.0,0.0,46.870909999999995,1351.782:1043.51:15.83528,354.6811:191.5908:357.4035
3031,IMG/center_2017_03_21_08_21_41_580.jpg,0.0,0.0,0.0,46.38839,1351.436:1041.883:15.94047,354.466:191.3773:357.3475
3032,IMG/center_2017_03_21_08_21_41_650.jpg,0.16580250000000002,0.0,0.0,46.02215,1351.18:1040.675:16.02076,354.4096:191.3913:357.3562
3033,IMG/center_2017_03_21_08_21_41_717.jpg,0.2949992,0.0,0.5547451999999999,45.50827,1350.821:1039.084:16.12538,354.5248:192.0449:357.398
3034,IMG/center_2017_03_21_08_21_41_790.jpg,0.2433062,0.0,0.9782009,44.31343,1350.531:1037.923:16.19803,354.7981:193.0628:357.422
3035,IMG/center_2017_03_21_08_21_41_858.jpg,0.26176289999999997,0.0,0.9862110000000001,42.76661,1350.118:1036.433:16.28533,355.2148:194.7892:357.3153
3036,IMG/center_2017_03_21_08_21_41_927.jpg,0.6123326,0.0,0.6985548,41.53268,1349.779:1035.362:16.34364,355.4497:196.5243:357.2814
3037,IMG/center_2017_03_21_08_21_41_998.jpg,0.7193241,0.0,0.478854,39.77199,1349.265:1034.012:16.41389,355.6695:199.8947:357.2972
3038,IMG/center_2017_03_21_08_21_42_066.jpg,0.7156826999999999,0.0,0.2631397,38.448440000000005,1348.825:1033.068:16.46219,355.7795:203.1586:357.2718
3039,IMG/center_2017_03_21_08_21_42_137.jpg,0.697226,0.0,0.08736422,36.72824,1348.164:1031.908:16.52069,355.9496:208.2991:357.1134
3040,IMG/center_2017_03_21_08_21_42_205.jpg,0.3281998,0.0,0.0,35.56495,1347.616:1031.117:16.56022,356.1058:212.4366:356.8987
3041,IMG/center_2017_03_21_08_21_42_276.jpg,0.0,0.0,0.0,34.437129999999996,1346.858:1030.133:16.60847,356.2585:216.7308:356.3233
3042,IMG/center_2017_03_21_08_21_42_346.jpg,0.0,0.0,0.0,34.31165,1346.272:1029.422:16.64214,356.2487:218.9678:356.037
3043,IMG/center_2017_03_21_08_21_42_413.jpg,0.0,0.0,0.0,33.91814,1345.676:1028.731:16.67391,356.2327:220.6414:355.9598
3044,IMG/center_2017_03_21_08_21_42_480.jpg,0.0,0.9590139000000001,0.0,34.1074,1344.865:1027.828:16.7139,356.1862:222.1889:356.0668
3045,IMG/center_2017_03_21_08_21_42_551.jpg,0.2949992,0.9590139000000001,0.0,34.57597,1344.234:1027.154:16.74339,356.1268:223.1352:356.2312
3046,IMG/center_2017_03_21_08_21_42_620.jpg,0.35401059999999995,0.9590139000000001,0.0,35.13044,1343.345:1026.279:16.7801,356.1616:225.1507:356.6214
3047,IMG/center_2017_03_21_08_21_42_690.jpg,0.35401059999999995,0.9590139000000001,0.0,35.5906,1342.636:1025.645:16.80571,356.2603:227.1662:356.8062
3048,IMG/center_2017_03_21_08_21_42_760.jpg,0.35401059999999995,0.9590139000000001,0.0,36.2284,1341.635:1024.838:16.83708,356.4334:230.3161:356.9285
3049,IMG/center_2017_03_21_08_21_42_830.jpg,0.35401059999999995,0.9590139000000001,0.0,36.70459,1340.839:1024.265:16.85809,356.561:232.9517:356.9679
3050,IMG/center_2017_03_21_08_21_42_900.jpg,0.35401059999999995,0.9590139000000001,0.0,37.35498,1339.72:1023.553:16.88377,356.6922:236.7453:357.0148
3051,IMG/center_2017_03_21_08_21_42_971.jpg,0.35401059999999995,0.9590139000000001,0.0,37.83412,1338.836:1023.062:16.90257,356.7155:239.7619:357.1122
3052,IMG/center_2017_03_21_08_21_43_039.jpg,0.35401059999999995,0.9590139000000001,0.0,38.47678,1337.601:1022.474:16.92877,356.6278:243.9675:357.2337
3053,IMG/center_2017_03_21_08_21_43_107.jpg,0.3281998,0.9590139000000001,0.0,38.9529,1336.635:1022.088:16.95145,356.4763:247.2179:357.3152
3054,IMG/center_2017_03_21_08_21_43_173.jpg,0.3170972,0.9590139000000001,0.0,39.42342,1335.636:1021.751:16.97777,356.2597:250.473:357.3686
3055,IMG/center_2017_03_21_08_21_43_243.jpg,0.3170972,0.9590139000000001,0.0,40.03864,1334.261:1021.383:17.01975,355.951:254.7914:357.4171
3056,IMG/center_2017_03_21_08_21_43_312.jpg,0.3170972,0.9590139000000001,0.0,40.47735,1333.2:1021.17:17.05649,355.7569:258.0196:357.4205
3057,IMG/center_2017_03_21_08_21_43_382.jpg,0.3170972,0.9590139000000001,0.0,41.07213,1331.752:1020.976:17.11116,355.5716:262.3314:357.3796
3058,IMG/center_2017_03_21_08_21_43_450.jpg,0.3170972,0.9590139000000001,0.0,41.5145,1330.646:1020.9:17.15527,355.5004:265.5746:357.3168
3059,IMG/center_2017_03_21_08_21_43_529.jpg,0.3170972,0.9590139000000001,0.0,42.074909999999996,1329.149:1020.894:17.2167,355.453:269.9358:357.1862
3060,IMG/center_2017_03_21_08_21_43_602.jpg,0.3170972,0.9590139000000001,0.0,42.64525,1327.636:1021.001:17.27947,355.4478:274.3462:357.0193
3061,IMG/center_2017_03_21_08_21_43_669.jpg,0.3170972,0.9590139000000001,0.0,43.073640000000005,1326.496:1021.158:17.32715,355.4522:277.687:356.9
3062,IMG/center_2017_03_21_08_21_43_742.jpg,0.3170972,0.9590139000000001,0.0,43.62129,1324.977:1021.473:17.39042,355.4889:282.1822:356.7295
3063,IMG/center_2017_03_21_08_21_43_808.jpg,0.3170972,0.9590139000000001,0.0,44.02874,1323.844:1021.789:17.43727,355.5495:285.5834:356.6104
3064,IMG/center_2017_03_21_08_21_43_877.jpg,0.3170972,0.9590139000000001,0.0,44.5739,1322.349:1022.318:17.49794,355.66:290.1605:356.4947
3065,IMG/center_2017_03_21_08_21_43_946.jpg,0.3170972,0.9590139000000001,0.0,44.9924,1321.245:1022.796:17.54142,355.7712:293.625:356.4288
3066,IMG/center_2017_03_21_08_21_44_018.jpg,0.3170972,0.9590139000000001,0.0,45.53495,1319.807:1023.543:17.5957,355.9582:298.2891:356.3465
3067,IMG/center_2017_03_21_08_21_44_086.jpg,0.3170972,0.9590139000000001,0.0,45.950109999999995,1318.759:1024.183:17.63319,356.1134:301.8258:356.2863
3068,IMG/center_2017_03_21_08_21_44_153.jpg,0.3170972,0.9590139000000001,0.0,46.35474,1317.743:1024.893:17.66734,356.2871:305.39:356.2007
3069,IMG/center_2017_03_21_08_21_44_221.jpg,0.2949992,0.9590139000000001,0.0,46.90233,1316.446:1025.944:17.70636,356.5749:310.174:356.0649
3070,IMG/center_2017_03_21_08_21_44_289.jpg,0.2248496,0.9590139000000001,0.0,47.322379999999995,1315.521:1026.806:17.72993,356.8372:313.6746:355.9136
3071,IMG/center_2017_03_21_08_21_44_357.jpg,0.2248496,0.9590139000000001,0.0,47.89376,1314.351:1028.045:17.75188,357.2412:318.0828:355.7289
3072,IMG/center_2017_03_21_08_21_44_424.jpg,0.2248496,0.9590139000000001,0.0,48.32731,1313.524:1029.038:17.7602,357.5714:321.248:355.6416
3073,IMG/center_2017_03_21_08_21_44_501.jpg,0.1842592,0.5843639,0.0,48.902409999999996,1312.493:1030.44:17.75954,358.0182:325.2753:355.5966
3074,IMG/center_2017_03_21_08_21_44_571.jpg,0.16951529999999998,0.264779,0.0,49.03802,1311.775:1031.541:17.75043,358.3476:328.1137:355.58
3075,IMG/center_2017_03_21_08_21_44_644.jpg,0.0,0.0,0.0,48.718109999999996,1310.891:1033.047:17.72917,358.7637:331.3318:355.4815
3076,IMG/center_2017_03_21_08_21_44_718.jpg,0.0,0.02510888,0.0,48.34995,1310.077:1034.578:17.70081,359.0399:333.7799:355.3815
3077,IMG/center_2017_03_21_08_21_44_785.jpg,0.0,0.9199318999999999,0.0,48.368390000000005,1309.504:1035.74:17.67673,359.1382:335.2173:355.3304
3078,IMG/center_2017_03_21_08_21_44_860.jpg,0.0,0.9239184000000001,0.0,48.938590000000005,1308.774:1037.321:17.64208,359.1807:336.7135:355.2922
3079,IMG/center_2017_03_21_08_21_44_940.jpg,-0.05324185,0.9119591,0.0,49.51655,1308.069:1038.937:17.60473,359.2141:337.6939:355.1878
3080,IMG/center_2017_03_21_08_21_45_011.jpg,0.06252375,0.42058500000000004,0.0,49.905359999999995,1307.552:1040.168:17.57439,359.2636:338.2216:355.1425
3081,IMG/center_2017_03_21_08_21_45_079.jpg,0.0,0.2927585,0.0,49.91048,1306.887:1041.824:17.53172,359.3364:338.9395:355.1063
3082,IMG/center_2017_03_21_08_21_45_149.jpg,0.0,0.2927585,0.0,49.85982,1306.404:1043.071:17.49951,359.3647:339.3904:355.0264
3083,IMG/center_2017_03_21_08_21_45_221.jpg,0.0,0.0,0.0,49.700070000000004,1305.776:1044.738:17.45747,359.3689:339.8706:354.8641
3084,IMG/center_2017_03_21_08_21_45_287.jpg,-0.25990660000000004,0.0,0.0,49.41291,1305.316:1045.983:17.4262,359.4213:340.0513:354.6898
3085,IMG/center_2017_03_21_08_21_45_353.jpg,-0.2968199,0.02112245,0.0,49.07183,1304.846:1047.215:17.39535,359.4998:339.5966:354.3689
3086,IMG/center_2017_03_21_08_21_45_425.jpg,0.0,0.0,0.0,48.71333,1304.199:1048.836:17.35254,359.5908:338.4844:354.1783
3087,IMG/center_2017_03_21_08_21_45_495.jpg,0.0,0.0,0.0,48.45345,1303.708:1050.041:17.31855,359.6392:337.8113:354.2066
3088,IMG/center_2017_03_21_08_21_45_563.jpg,0.0,0.0,0.0,48.10682,1303.047:1051.634:17.27276,359.6479:337.109:354.1857
3089,IMG/center_2017_03_21_08_21_45_635.jpg,0.0,0.0,0.0,47.84929,1302.547:1052.818:17.23882,359.6225:336.7023:354.1253
3090,IMG/center_2017_03_21_08_21_45_704.jpg,-0.5551060999999999,0.14093889999999998,0.0,47.42269,1301.872:1054.381:17.19583,359.5603:336.0246:353.8513
3091,IMG/center_2017_03_21_08_21_45_771.jpg,-0.7027237,0.3286737,0.0,47.073679999999996,1301.333:1055.525:17.16738,359.4216:334.6208:353.3943
3092,IMG/center_2017_03_21_08_21_45_840.jpg,0.0,0.0,0.0,46.87755,1300.544:1057.005:17.13671,359.0748:331.5752:352.9149
3093,IMG/center_2017_03_21_08_21_45_908.jpg,0.0,0.0,0.0,46.568940000000005,1299.92:1058.09:17.1182,358.8339:329.6085:353.013
3094,IMG/center_2017_03_21_08_21_45_978.jpg,0.0,0.0,0.0,46.21447,1299.059:1059.506:17.10033,358.6004:327.6523:353.1624
3095,IMG/center_2017_03_21_08_21_46_048.jpg,0.0,0.0,0.0,45.94276,1298.399:1060.549:17.09208,358.4752:326.5583:353.1915
3096,IMG/center_2017_03_21_08_21_46_119.jpg,0.0,0.6682653000000001,0.0,45.69957,1297.502:1061.918:17.08524,358.3462:325.4622:353.1588
3097,IMG/center_2017_03_21_08_21_46_189.jpg,0.0,0.9119591,0.0,46.07145,1296.815:1062.94:17.0813,358.2566:324.8511:353.1342
3098,IMG/center_2017_03_21_08_21_46_256.jpg,0.0,0.9119591,0.0,46.639109999999995,1295.874:1064.308:17.07456,358.2213:324.2419:353.0811
3099,IMG/center_2017_03_21_08_21_46_323.jpg,0.0,0.9239184000000001,0.0,47.05845,1295.154:1065.339:17.06701,358.2643:323.9027:353.0546
3100,IMG/center_2017_03_21_08_21_46_393.jpg,0.0,0.9438878,0.0,47.50079,1294.421:1066.376:17.05648,358.3237:323.6352:353.0384
3101,IMG/center_2017_03_21_08_21_46_460.jpg,0.0,0.9438878,0.0,48.1162,1293.425:1067.769:17.03909,358.3827:323.3671:353.0627
3102,IMG/center_2017_03_21_08_21_46_531.jpg,-0.101222,0.8839796,0.0,48.56108,1292.664:1068.822:17.02477,358.38:323.1643:353.1222
3103,IMG/center_2017_03_21_08_21_46_598.jpg,-0.1196787,0.8799931000000001,0.0,49.08173,1291.622:1070.226:17.00783,358.2745:322.5265:353.1938
3104,IMG/center_2017_03_21_08_21_46_669.jpg,-0.1196787,0.8799931000000001,0.0,49.450520000000004,1290.817:1071.276:16.99895,358.1118:321.7989:353.364
3105,IMG/center_2017_03_21_08_21_46_739.jpg,-0.1196787,0.8799931000000001,0.0,49.9374,1289.707:1072.667:16.99459,357.8286:320.5791:353.7095
3106,IMG/center_2017_03_21_08_21_46_809.jpg,-0.1196787,0.8799931000000001,0.0,50.307959999999994,1288.845:1073.702:16.99868,357.587:319.5167:354.0382
3107,IMG/center_2017_03_21_08_21_46_879.jpg,0.0,0.8799931000000001,0.0,50.79331,1287.66:1075.071:17.01395,357.2678:318.1762:354.6529
3108,IMG/center_2017_03_21_08_21_46_950.jpg,0.0,0.9079354,0.0,51.157309999999995,1286.749:1076.093:17.03331,357.0262:317.4026:355.2146
3109,IMG/center_2017_03_21_08_21_47_021.jpg,-0.2156391,0.7960918,0.0,51.59199,1285.504:1077.448:17.07009,356.6531:316.3543:355.9194
3110,IMG/center_2017_03_21_08_21_47_087.jpg,-0.2562295,0.756153,0.0,51.75768,1284.535:1078.44:17.10731,356.3367:315.0011:356.3868
3111,IMG/center_2017_03_21_08_21_47_158.jpg,-0.2045365,0.788119,0.0,52.03298,1283.189:1079.719:17.1693,355.9446:312.5951:357.2655
3112,IMG/center_2017_03_21_08_21_47_224.jpg,-0.2045365,0.788119,0.0,52.25711,1282.137:1080.641:17.22447,355.7035:310.5612:358.0459
3113,IMG/center_2017_03_21_08_21_47_295.jpg,-0.21192640000000001,0.8000782,0.0,52.469440000000006,1281.047:1081.526:17.28553,355.5052:308.3824:358.8419
3114,IMG/center_2017_03_21_08_21_47_363.jpg,0.0,0.8759693999999999,0.0,52.79543,1279.538:1082.65:17.37391,355.3299:305.5042:359.8885
3115,IMG/center_2017_03_21_08_21_47_429.jpg,0.0,0.9079354,0.0,53.09808,1278.372:1083.46:17.44316,355.2486:303.7657:0.6246759
3116,IMG/center_2017_03_21_08_21_47_497.jpg,0.0,0.9159082000000001,0.0,53.50584,1276.778:1084.506:17.53564,355.2663:301.9384:1.346206
3117,IMG/center_2017_03_21_08_21_47_567.jpg,0.0,0.9359149,0.0,53.83886,1275.557:1085.268:17.60275,355.3609:300.8447:1.719114
3118,IMG/center_2017_03_21_08_21_47_637.jpg,0.0,0.9518979,0.0,54.3017,1273.898:1086.261:17.68652,355.5503:299.6722:2.016744
3119,IMG/center_2017_03_21_08_21_47_722.jpg,0.0,0.9518979,0.0,54.77095,1272.206:1087.232:17.76239,355.7598:298.7404:2.250274
3120,IMG/center_2017_03_21_08_21_47_802.jpg,0.0,0.9518979,0.0,55.24061,1270.486:1088.187:17.82932,356.0302:298.0095:2.457932
3121,IMG/center_2017_03_21_08_21_47_873.jpg,0.0,0.9518979,0.0,55.5893,1269.178:1088.894:17.87211,356.3058:297.5654:2.620498
3122,IMG/center_2017_03_21_08_21_47_945.jpg,0.0,0.9518979,0.0,56.07023,1267.413:1089.828:17.91721,356.7343:297.0877:2.807467
3123,IMG/center_2017_03_21_08_21_48_014.jpg,0.0,0.9518979,0.0,56.4592,1266.073:1090.525:17.94188,357.0309:296.802:2.91963
3124,IMG/center_2017_03_21_08_21_48_081.jpg,0.0,0.9518979,0.0,56.997519999999994,1264.265:1091.449:17.96431,357.3165:296.4962:2.964102
3125,IMG/center_2017_03_21_08_21_48_150.jpg,0.0,0.9518979,0.0,57.397,1262.894:1092.141:17.97526,357.4749:296.3143:2.908659
3126,IMG/center_2017_03_21_08_21_48_217.jpg,-0.07541128,0.2448096,0.0,57.8509,1261.046:1093.058:17.98434,357.6423:295.9994:2.69557
3127,IMG/center_2017_03_21_08_21_48_287.jpg,-0.02375403,0.0,0.15531979999999998,57.557219999999994,1259.656:1093.735:17.98809,357.7905:295.6705:2.507707
3128,IMG/center_2017_03_21_08_21_48_362.jpg,-0.1233915,0.0,0.347041,55.86954,1257.832:1094.602:17.98974,358.0959:295.1423:2.199219
3129,IMG/center_2017_03_21_08_21_48_427.jpg,-0.171336,0.0,0.5427859,54.66438,1256.491:1095.219:17.98865,358.3383:294.5271:1.922673
3130,IMG/center_2017_03_21_08_21_48_495.jpg,-0.2156391,0.0,0.6586531999999999,53.4665,1255.168:1095.799:17.9848,358.5792:293.6316:1.637087
3131,IMG/center_2017_03_21_08_21_48_569.jpg,-0.2156391,0.0,0.4509117,51.929390000000005,1253.432:1096.511:17.97373,358.9059:292.025:1.308438
3132,IMG/center_2017_03_21_08_21_48_635.jpg,-0.24148560000000002,0.0,0.3789697,50.797470000000004,1252.148:1096.994:17.96024,359.1261:290.5729:1.108708
3133,IMG/center_2017_03_21_08_21_48_705.jpg,-0.22299320000000003,0.0,0.13531310000000002,49.29063,1250.46:1097.566:17.93586,359.3483:288.3192:0.938441
3134,IMG/center_2017_03_21_08_21_48_789.jpg,-0.07908834,0.0,0.0,47.76475,1248.802:1098.054:17.90735,359.4437:285.9048:0.8887883
3135,IMG/center_2017_03_21_08_21_48_858.jpg,0.0,0.0,0.0,46.42664,1247.183:1098.478:17.87952,359.4005:283.9742:1.033734
3136,IMG/center_2017_03_21_08_21_48_932.jpg,0.0,0.0,0.0,46.19825,1245.976:1098.768:17.86046,359.2424:282.8731:1.123355
3137,IMG/center_2017_03_21_08_21_48_999.jpg,0.0,0.0,0.0,45.842490000000005,1244.37:1099.125:17.83877,359.0098:281.7477:1.136993
3138,IMG/center_2017_03_21_08_21_49_071.jpg,0.0,0.0,0.0,45.57994,1243.171:1099.375:17.82508,358.8505:281.1027:1.135446
3139,IMG/center_2017_03_21_08_21_49_145.jpg,0.0,0.0,0.0,45.22515,1241.579:1099.688:17.81118,358.6381:280.4427:1.173827
3140,IMG/center_2017_03_21_08_21_49_212.jpg,0.0,0.0,0.0,44.95875,1240.391:1099.91:17.80441,358.4552:280.0621:1.265507
3141,IMG/center_2017_03_21_08_21_49_284.jpg,0.0,0.0,0.0,44.60216,1238.815:1100.193:17.80085,358.2198:279.6677:1.450709
3142,IMG/center_2017_03_21_08_21_49_351.jpg,0.0,0.0,0.0,44.33543,1237.641:1100.396:17.80108,358.1135:279.4366:1.571537
3143,IMG/center_2017_03_21_08_21_49_419.jpg,-0.0015846010000000002,0.0,0.315075,43.51794,1236.089:1100.657:17.80097,358.2155:279.205:1.578637
3144,IMG/center_2017_03_21_08_21_49_488.jpg,-0.06434443,0.0,0.5228165,42.44903,1234.956:1100.84:17.79778,358.5146:279.01:1.387012
3145,IMG/center_2017_03_21_08_21_49_561.jpg,-0.3263434,0.0,0.1992451,40.97777,1233.487:1101.054:17.78721,358.9227:278.2335:0.7573627
3146,IMG/center_2017_03_21_08_21_49_629.jpg,-0.3410873,0.0,0.1752892,39.85138,1232.416:1101.176:17.77549,359.1013:277.0143:0.1745005
3147,IMG/center_2017_03_21_08_21_49_698.jpg,-0.4075242,0.0,0.15531979999999998,38.30355,1231.029:1101.277:17.75848,359.1428:274.6736:359.5102
3148,IMG/center_2017_03_21_08_21_49_766.jpg,-0.4370121,0.0,0.1632927,37.13758,1230.023:1101.301:17.74641,359.1065:272.4563:359.162
3149,IMG/center_2017_03_21_08_21_49_835.jpg,-0.4112012,0.0,0.15531979999999998,36.00875,1229.048:1101.278:17.73484,359.1022:269.9587:358.9442
3150,IMG/center_2017_03_21_08_21_49_903.jpg,-0.3853547,0.0,0.15531979999999998,34.58413,1227.796:1101.183:17.71951,359.2195:266.4761:358.8259
3151,IMG/center_2017_03_21_08_21_49_972.jpg,-0.3853547,0.0,0.15531979999999998,33.5307,1226.896:1101.066:17.70719,359.345:263.8099:358.7309
3152,IMG/center_2017_03_21_08_21_50_040.jpg,-0.3853547,0.0,0.15531979999999998,32.118840000000006,1225.748:1100.852:17.69097,359.4036:260.2324:358.6071
3153,IMG/center_2017_03_21_08_21_50_111.jpg,-0.3853547,0.0,0.1033844,31.01415,1224.93:1100.651:17.6811,359.2765:257.5544:358.4976
3154,IMG/center_2017_03_21_08_21_50_185.jpg,-0.3263434,0.03308174,0.0,29.78555,1223.898:1100.337:17.6741,358.862:254.0569:358.3955
3155,IMG/center_2017_03_21_08_21_50_252.jpg,-0.28571729999999995,0.4565374,0.0,29.98415,1223.142:1100.066:17.67587,358.2865:251.5898:358.4043
3156,IMG/center_2017_03_21_08_21_50_321.jpg,-0.5292953,0.5843639,0.0,30.19799,1222.148:1099.646:17.68947,357.3815:248.1654:358.3905
3157,IMG/center_2017_03_21_08_21_50_391.jpg,-0.5292953,0.5843639,0.0,30.347070000000002,1221.423:1099.276:17.70792,356.744:245.1571:358.3517
3158,IMG/center_2017_03_21_08_21_50_461.jpg,-0.5292953,0.5843639,0.0,30.625329999999998,1220.491:1098.71:17.74263,356.0753:240.6958:358.4904
